cid	chembl_id	smiles	InChI Key
72307	CHEMBL252915	c1cc2c(cc1[C@H]1OC[C@H]3[C@@H]1CO[C@@H]3c1ccc3c(c1)OCO3)OCO2	PEYUIKBAABKQKQ-AFHBHXEDSA-N
134019	CHEMBL167731	NCCNc1ccc(NCCN)c2c1C(=O)c1ccncc1C2=O	PEZPMAYDXJQYRV-UHFFFAOYSA-N
5496659	CHEMBL46618	COC(=O)[C@H](Cc1cccc(C(=N)N)c1)[C@@H](C)NC(=O)c1ccc(-c2cc[n+]([O-])cc2)cc1	PFGVNLZDWRZPJW-OPAMFIHVSA-N
72199293		CCC(CC)n1ccc2c(C(=O)NCc3c(C)cc(C)[nH]c3=O)cc(C#N)cc21	PFHDWRIVDDIFRP-UHFFFAOYSA-N
71295845	CHEMBL4303275	CCn1c(N)c(C(=O)NC)c(=O)c2ccc(C#C[C@@](C)(O)COC)nc21	PFMPOBVAYMTUOX-GOSISDBHSA-N
1103	CHEMBL23194	NCCCNCCCCNCCCN	PFNFFQXMRSDOHW-UHFFFAOYSA-N
5702219		CCOC(=O)OC(C)OC(=O)C1N2C(=O)C(NC(=O)[C@H](N)c3ccccc3)C2SC1(C)C	PFOLLRNADZZWEX-SAAUIKKPSA-N
73442743		COc1cc(C)[nH]c(=O)c1CNC(=O)c1c(C)n([C@H](C)C2CCOCC2)c2ccccc12	PFPSFENQCNMITC-MRXNPFEDSA-N
9064	CHEMBL311498	Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2	PFTAWBLQPZVEMU-DZGCQCFKSA-N
68374	CHEMBL321248	Cn1cnc2nc(O)nc(O)c21	PFWLFWPASULGAN-UHFFFAOYSA-N
		O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])O)C(O)C2O)c(=O)[nH]1	PGAVKCOVUIYSFO-AYZDMWBASA-K
6133	CHEMBL336296	O=c1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1	PGAVKCOVUIYSFO-XVFCMESISA-N
8378	CHEMBL184618	NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3N)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@@H]1O	PGBHMTALBVVCIT-VCIWKGPPSA-N
9927531	CHEMBL27323	C/C(=C\C(=O)Nc1ccccc1C(=O)O)c1ccc2ccccc2c1	PGFQXGLPJUCTOI-WYMLVPIESA-N
73364	CHEMBL92708	CCCC[C@@H](C=O)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1	PGGUOGKHUUUWAF-ROUUACIJSA-N
4283	CHEMBL18794	CCNCCCNCCCCNCCCNCC	PGMIWVSHZMWSSI-UHFFFAOYSA-N
122903		CC(=O)C1C(=O)C=C(C)OC1=O	PGRHXDWITVMQBC-UHFFFAOYSA-N
18653237	CHEMBL5308376	CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4C[C@](C)(O)CC[C@]4(C)[C@H]3CC[C@]12C	PGTVWKLGGCQMBR-CXIQMCATSA-N
9936388	CHEMBL2325429	Cc1ccc(C(=O)N(CCCN)[C@@H](c2oc3cc(Cl)ccc3c(=O)c2Cc2ccccc2)C(C)C)cc1	PGXYIBJJCLWJST-MUUNZHRXSA-N
86309017	CHEMBL300058	Cc1c(-c2ccc(-c3ccccc3F)cc2)nc2ccc(F)cc2c1C(=O)[O-]	PHEZJEYUWHETKO-UHFFFAOYSA-M
22168	CHEMBL4303409	Cc1ccc(C)c(C(O)CNC(C)C)c1	PHFWPIKQCFQPJY-UHFFFAOYSA-N
3906894	CHEMBL301466	O=C1Nc2cc(Cl)c(Cl)cc2N2CCNCC12	PHGWDAICBXUJDU-UHFFFAOYSA-N
85	CHEMBL1620698	C[N+](C)(C)CC(O)CC(=O)O	PHIQHXFUZVPYII-UHFFFAOYSA-O
5533	CHEMBL621	O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12	PHLBKPHSAVXXEF-UHFFFAOYSA-N
44143370	CHEMBL527026	CCN1CCC(n2cc(CNc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)nn2)CC1	PHNZIIMWDVXPGG-UHFFFAOYSA-N
1549082	CHEMBL3039333	O=C1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O	PHOQVHQSTUBQQK-KLVWXMOXSA-N
912	CHEMBL268490	CNCCc1c[nH]cn1	PHSPJQZRQAJPPF-UHFFFAOYSA-N
5284550	CHEMBL1492500	CN(C)CC/C=C1\c2ccccc2CSc2ccccc21	PHTUQLWOUWZIMZ-GZTJUZNOSA-N
4543	CHEMBL445	CNCCC=C1c2ccccc2CCc2ccccc21	PHVGLTMQBUFIQQ-UHFFFAOYSA-N
5472	CHEMBL833	Clc1ccccc1CN1CCc2sccc2C1	PHWBOXQYWZNQIN-UHFFFAOYSA-N
16095343	CHEMBL1956071	CCn1c(-c2nonc2N)nc2cncc(C(=O)N3CC[C@H](N)C3)c21	PHWHNHYZZNJPLB-QMMMGPOBSA-N
24826799	CHEMBL1171837	Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12	PHXJVRSECIGDHY-UHFFFAOYSA-N
5284587	CHEMBL1201148	C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3C(=O)C[C@]2(C)[C@@]1(O)C(=O)CO	PIDANAQULIKBQS-RNUIGHNZSA-N
54767916	CHEMBL3127326	COC(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)Nc1ccc([C@@H]2CC[C@@H](c3ccc(NC(=O)[C@@H]4CCCN4C(=O)[C@@H](NC(=O)OC)C(C)C)cc3)N2c2ccc(C(C)(C)C)cc2)cc1)C(C)C	PIDFDZJZLOTZTM-KHVQSSSXSA-N
		CCCCCOc1ccc(-c2cc(-c3ccc(C(=O)N[C@H]4C[C@@H](O)[C@@H](O)NC(=O)C5[C@@H](O)[C@@H](C)CN5C(=O)C([C@H](O)CC(N)=O)NC(=O)C([C@H](O)[C@@H](O)c5ccc(O)c(OS(=O)(=O)[O-])c5)NC(=O)C5C[C@@H](O)CN5C(=O)C([C@@H](C)O)NC4=O)cc3)no2)cc1	PIEUQSKUWLMALL-RPRGIWPCSA-M
46926350	CHEMBL2103840	CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12	PIMQWRZWLQKKBJ-SFHVURJKSA-N
7098683	CHEMBL2135566	C=C(C)[C@@H]1[C@H]2OC(=O)[C@H]1[C@]1(O)C[C@H]3O[C@]34C(=O)O[C@H]2[C@]14C	PIMZUZSSNYHVCU-KBLUICEQSA-N
5861	CHEMBL63452	C[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2	PIPAJLPNWZMYQA-UHFFFAOYSA-N
135398510	CHEMBL522892	CN1CCN(c2ccc3nc(-c4c(N)c5c(F)cccc5[nH]c4=O)[nH]c3c2)CC1	PIQCTGMSNWUMAF-UHFFFAOYSA-N
2253	CHEMBL113180	CC(C)(C)c1onc(O)c1CC(N)C(=O)O	PIXJURSCCVBKRF-UHFFFAOYSA-N
64627	CHEMBL52333	CCCn1c(=O)c2nc(C34CC5CC(CC3C5)C4)[nH]c2n(CCC)c1=O	PJBFVWGQFLYWCB-UHFFFAOYSA-N
5665	CHEMBL89598	C=CC(N)CCC(=O)O	PJDFLNIOAUIZSL-UHFFFAOYSA-N
59377482	CHEMBL4303333	Cc1c(C(=O)NCc2cccnc2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1	PJEIKJFNEFJFLA-UHFFFAOYSA-N
180496	CHEMBL4303687	CCOC(=O)CNC(=O)[C@@H]1CCCN1C(=O)Cc1ccccc1	PJNSMUBMSNAEEN-AWEZNQCLSA-N
17134	CHEMBL1539	COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC	PJSFRIWCGOHTNF-UHFFFAOYSA-N
54678486	CHEMBL1464	CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O	PJVWKTKQMONHTI-UHFFFAOYSA-N
124007	CHEMBL304008	O=c1ccc2[nH]cc(C3=CCNCC3)c2[nH]1	PJYVGMRFPFNZCT-UHFFFAOYSA-N
11640390	CHEMBL1091644	C[C@]1(O)C[C@@H](c2nc(-c3ccc4ccc(-c5ccccc5)nc4c3)c3c(N)nccn32)C1	PKCDDUHJAFVJJB-VLZXCDOPSA-N
5351363	CHEMBL227547	Cc1ccc(/C=C2\CNC/C(=C\c3ccc(C)cc3)C2=O)cc1	PKCYYPHSCUSQDK-AYKLPDECSA-N
3392731	CHEMBL21241	CC(C)(Sc1ccc(CCN(CCCCC2CCCCC2)C(=O)NC2CCCCC2)cc1)C(=O)O	PKNYXWMTHFMHKD-UHFFFAOYSA-N
9843750	CHEMBL520733	CC(C)[C@H](O)C(=O)N[C@@H](C)C(=O)N[C@@H]1C(=O)N(C)CCc2ccccc21	PKXWXXPNHIWQHW-RCBQFDQVSA-N
3372	CHEMBL726	OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1	PLDUPXSUYLZYBN-UHFFFAOYSA-N
159324		Cn1cncc1[C@@](N)(c1ccc(Cl)cc1)c1ccc2c(c1)c(-c1cccc(Cl)c1)cc(=O)n2C	PLHJCIYEEKOWNM-HHHXNRCGSA-N
5353636	CHEMBL1572167	O=C1OCCN1/N=C/c1ccc([N+](=O)[O-])o1	PLHJDBGFXBMTGZ-WEVVVXLNSA-N
24756910	CHEMBL598797	C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCCC(=O)NO)cc23)c1	PLIVFNIUGLLCEK-UHFFFAOYSA-N
71549093	CHEMBL3786230	COc1ccc(-c2sc(NC(=O)C(C)(C)C)nc2C)cc1S(=O)(=O)Nc1ccc(O)cc1	PLUYFBRIGUAKBR-UHFFFAOYSA-N
5280754	CHEMBL386389	C/C=C/CC(C)C(O)C1C(=O)NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C	PMATZTZNYRCHOR-IMVLJIQESA-N
2936384	CHEMBL1543306	CCOc1ccc(NC(=S)N2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1	PMEQBGAGFZDWQX-UHFFFAOYSA-N
11313622	CHEMBL3545157	O=c1sn(-c2cccc3ccccc23)c(=O)n1Cc1ccccc1	PMJIHLSCWIDGMD-UHFFFAOYSA-N
124846	CHEMBL67601	CC(CCCCC(=O)Nc1ccc(C(F)(F)F)cc1)NCCc1c[nH]cn1	PMKJGGBYYNEYPA-UHFFFAOYSA-N
9062	CHEMBL4303562	OC[C@H]1O[C@H](O)C[C@@H](O)[C@@H]1O	PMMURAAUARKVCB-ZXXMMSQZSA-N
5810	CHEMBL352418	O=C(O)[C@@H]1C[C@@H](O)CN1	PMMYEEVYMWASQN-DMTCNVIQSA-N
1349907	CHEMBL1515	Cn1cc[nH]c1=S	PMRYVIKBURPHAH-UHFFFAOYSA-N
73438925	CHEMBL4303632	CO[C@@H]1C(O)[C@H](O[C@H]2CC[C@@]3(C=O)[C@H](CC[C@@H]4[C@@H]3CC[C@]3(C)[C@@H](C5=CC(=O)OC5)CC[C@]43O)C2)OC(C)[C@@H]1O	PMTSPAGBAFCORP-WTGLOUSHSA-N
456214	CHEMBL23327	CC(C)[C@H](CO)Nc1nc(Nc2cccc(Cl)c2)c2ncn(C(C)C)c2n1	PMXCMJLOPOFPBT-HNNXBMFYSA-N
9802545	CHEMBL2361980	Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCC[C@H]2O	PMXMIIMHBWHSKN-LJQANCHMSA-N
9867758	CHEMBL107430	CC1(C)CCC(C)(C)c2c1cc(C(=O)Nc1cc(F)c(C(=O)O)c(F)c1)c(O)c2Cl	PNAWUIKCVQSLFG-UHFFFAOYSA-N
5312125	CHEMBL24778	C[C@H](Cc1cc2c(c(C(N)=O)c1)N(CCCO)CC2)NCCOc1ccccc1OCC(F)(F)F	PNCPYILNMDWPEY-QGZVFWFLSA-N
456215	CHEMBL4303478	CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNCc1cccc(F)c1)C(C)(C)C)S(=O)(=O)c1cccc(N)c1	PNIFFZXGBAYVMQ-RKKDRKJOSA-N
123913	CHEMBL330038	NCC(=O)N[C@@H](CCC(N)=O)C(=O)O	PNMUAGGSDZXTHX-BYPYZUCNSA-N
73389731	CHEMBL3782004	Nc1nc(NC2CC2)cc(-c2cccc(Cl)c2Cl)n1	PNMYJIOQIAEYQL-UHFFFAOYSA-N
9845148	CHEMBL441095	CNC(=O)c1ccc2c(c1)CCO[C@H]2CCN1CCN(c2ccc(C(N)=O)cc2)CC1	PNTVCCRNJOGKGA-QFIPXVFZSA-N
461399	CHEMBL108821	N[C@@H]1CN(c2c(F)cc3c(=O)c(C(=O)O)cn([C@@H]4C[C@@H]4F)c3c2Cl)CC12CC2	PNUZDKCDAWUEGK-CYZMBNFOSA-N
5656	CHEMBL637	COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1	PNVNVHUZROJLTJ-UHFFFAOYSA-N
2735172		c1ccc2c(c1)C1=N/C2=N\c2c3ccccc3c3n2[Zn]n2/c(c4ccccc4/c2=N/C2=N/C(=N\3)c3ccccc32)=N\1	PODBBOVVOGJETB-UHFFFAOYSA-N
129228	CHEMBL1201754	NC(=O)c1cn(Cc2c(F)cccc2F)nn1	POGQSBRIGCQNEG-UHFFFAOYSA-N
204	CHEMBL593429	NC(=O)NC1NC(=O)NC1=O	POJWUDADGALRAB-UHFFFAOYSA-N
11598628	CHEMBL472212	CN(c1ccccc1CNc1nc(Nc2ccc3c(c2)CC(=O)N3)ncc1C(F)(F)F)S(C)(=O)=O	POJZIZBONPAWIV-UHFFFAOYSA-N
44374998	CHEMBL161702	O=C(O)C(Cc1ccccc1)CN(O)C(=O)Cc1ccccc1	PONANXDRJJIGPG-UHFFFAOYSA-N
3893	CHEMBL108766	CCCCCCCCCCCC(=O)O	POULHZVOKOAJMA-UHFFFAOYSA-N
5702031	CHEMBL3039355	C#C[C@]1(O)CCC2C3CCC4=Cc5oncc5C[C@]4(C)C3CC[C@@]21C	POZRVZJJTULAOH-GSQPBCFPSA-N
172997	CHEMBL49429	Cc1ccc(F)cc1C(=O)Nc1ccc(C(=O)N2Cc3cccn3Cc3ccccc32)c(Cl)c1	PPHTXRNHTVLQED-UHFFFAOYSA-N
8313	CHEMBL2106294	O=C(NC(O)C(Cl)(Cl)Cl)NC(O)C(Cl)(Cl)Cl	PPJXIHLNYDVTDI-UHFFFAOYSA-N
6918248	CHEMBL231068	O=c1[nH]c2ccccc2n1CCN1CCN(c2cccc(C(F)(F)F)c2)CC1	PPRRDFIXUUSXRA-UHFFFAOYSA-N
13871033	CHEMBL192254	CC1(O)C(O)C(CO)OC1n1ccc(N)nc1=O	PPUDLEUZKVJXSZ-UHFFFAOYSA-N
11455910	CHEMBL217354	CC(C)c1ccccc1Cc1cc(C(=O)Nc2ccc(S(=O)(=O)c3ccccc3C(C)(C)C)cc2)c(O)c(O)c1O	PQAPVTKIEGUPRN-UHFFFAOYSA-N
1893	CHEMBL247378	O=[N+]([O-])c1cccc2cn[nH]c12	PQCAUHUKTBHUSA-UHFFFAOYSA-N
4210951	CHEMBL322970	O=C1NC(=O)C(c2ccccc2[N+](=O)[O-])=C1Nc1ccc(O)c(Cl)c1	PQCXVIPXISBFPN-UHFFFAOYSA-N
24868317	CHEMBL1441661	c1ccc(C(NCc2cccnc2)(c2ccccc2)c2ccccc2)cc1	PQFNWDHABGBCHB-UHFFFAOYSA-N
5094	CHEMBL290299	Cn1c([N+](=O)[O-])cnc1COC(N)=O	PQFRTXSWDXZRRS-UHFFFAOYSA-N
91707	CHEMBL2251729	CCOC(=O)[C@@H](C)Oc1ccc(Oc2nc3ccc(Cl)cc3o2)cc1	PQKBPHSEKWERTG-LLVKDONJSA-N
6540720	CHEMBL123052	COC(=O)/C=C/C(=O)N[C@@H]1CC[C@@]2(O)C3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5	PQKHESYTSKMWFP-UTGVFBKVSA-N
3599	CHEMBL125	CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C	PQLXHQMOHUQAKB-UHFFFAOYSA-N
57339144	CHEMBL2426364	O=C(c1ccc(C(=O)N2CCC(N3CCCC3)CC2)c(Nc2ccccc2)c1)N1CCC(N2CCCC2)CC1	PQOOIERVZAXHBP-UHFFFAOYSA-N
4306515	CHEMBL26915	COc1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(Cl)cc2)cc1	PQUGCKBLVKJMNT-UHFFFAOYSA-N
107841	CHEMBL1997663	CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN(CC)CC)c1ccccc1S2	PQXGNJKJMFUPPM-UHFFFAOYSA-N
213046	CHEMBL1237021	O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1C[C@@H]1CCCC[C@H]1CN1CCN(c2nsc3ccccc23)CC1	PQXKDMSYBGKCJA-CVTJIBDQSA-N
53325874	CHEMBL1628690	C[C@H](N/C(=N\C#N)Nc1cccc2ncccc12)c1ccccc1	PQYCRDPLPKGSME-AWEZNQCLSA-N
71577426	CHEMBL3639788	O=C(Cc1cccc(OC(F)(F)F)c1)Nc1ccc(CCCCc2nnc(NC(=O)Cc3ccccn3)s2)nn1	PRAAPINBUWJLGA-UHFFFAOYSA-N
437740	CHEMBL4297540	N#CCCCSC(=N)N	PRDJGNVQBVXXEO-UHFFFAOYSA-N
9924495	CHEMBL1214124	N#Cc1ccccc1-c1cc(-c2ccccn2)cn(-c2ccccc2)c1=O	PRMWGUBFXWROHD-UHFFFAOYSA-N
10369242		Cc1[nH]nc(C(F)(F)F)c1Cc1sc2c(c1C(=O)N1C[C@](C)(O)CO1)c(=O)n(C)c(=O)n2C(C)C	PRNXOFBDXNTIFG-FQEVSTJZSA-N
5317223	CHEMBL77302	C[C@]12CCC3c4ccc(O)cc4CCC3C1C[C@@H](O)[C@@H]2O	PROQIPRRNZUXQM-YDGSGPMOSA-N
70684	CHEMBL177837	O=C(O)C(=O)CBr	PRRZDZJYSJLDBS-UHFFFAOYSA-N
53469059	CHEMBL2441340	Cc1cccc(CC(=O)N2CCc3c2ccc(-c2cn(C)c4ncnc(N)c24)c3F)n1	PRWSIEBRGXYXAJ-UHFFFAOYSA-N
15985904	CHEMBL4283683	Cn1cc(-c2ccc(S(=O)(=O)n3ccc(/C=C/C(=O)Nc4ccccc4N)c3)cc2)cn1	PRXXYMVLYKJITB-IZZDOVSWSA-N
5281404	CHEMBL12014	Cc1nccc2c1[nH]c1ccccc12	PSFDQSOCUJVVGF-UHFFFAOYSA-N
5702080	CHEMBL305242	CC(=O)O[C@]1(C(C)=O)CCC2C3C[C@H](C)C4=CC(=O)CC[C@]4(C)C3CC[C@@]21C	PSGAAPLEWMOORI-GDXVCIIOSA-N
16758824	CHEMBL375629	Oc1ccc2c3c1O[C@H]1c4c(c5ccccc5n4Cc4ccccc4)C[C@@]4(O)C(C2)N(CC2CC2)CC[C@]314	PSPANKCQVWSVHM-OSLYBJCVSA-N
9813758	CHEMBL249697	Cc1ccc2nc(NCCN)c3ncc(C)n3c2c1	PSPFQEBFYXJZEV-UHFFFAOYSA-N
214346	CHEMBL37935	Cc1oc2nc3c(c(NC(=O)CN4CCCC4=O)c2c1C)CCCC3	PSPGQHXMUKWNDI-UHFFFAOYSA-N
91758319	CHEMBL3914714	CC(=O)NCCNc1cc(Cl)nn2c(-c3cccc(S(=O)(=O)N(C)C)c3)c(C)nc12	PSTAJIONBVMKLA-UHFFFAOYSA-N
9822241	CHEMBL1807053	CCC(CC)Nc1nc(C)c(-c2ccc(OC(F)(F)F)cc2OC)nc1OC	PSUFQBRCUSJTDO-UHFFFAOYSA-N
11269353	CHEMBL463981	O=S(=O)(N[C@H](CO)C(C(F)(F)F)C(F)(F)F)c1ccc(Cl)s1	PSXOKXJMVRSARX-SCSAIBSYSA-N
4567	CHEMBL114655	CC(CCc1ccccc1)NC(C)C(O)c1ccc(O)cc1	PTGXAUBQBSGPKF-UHFFFAOYSA-N
3362	CHEMBL1605835	CCC(=O)c1c(O)cc(O)cc1O	PTHLEKANMPKYDB-UHFFFAOYSA-N
4996	CHEMBL353581	O=C(CCCCCCC(=O)Nc1cccnc1)NO	PTJGLFIIZFVFJV-UHFFFAOYSA-N
4195	CHEMBL1201212	COc1ccc(OC)c(C(O)CNC(=O)CN)c1	PTKSEFOSCHHMPD-UHFFFAOYSA-N
10220503	CHEMBL2103822	CCC(=O)NC[C@@H]1C[C@H]1c1cccc2c1CCO2	PTOIAAWZLUQTIO-GXFFZTMASA-N
11692123	CHEMBL4303679	CCOC(=O)c1ccc(-n2cc(Cc3cnc(OCC)nc3)c(=O)nc2SCc2ccc(F)cc2)cc1	PTPNCCWOTBBVJR-UHFFFAOYSA-N
166558	CHEMBL101309	CC(C)c1cc(C(C)C)c(CC(=O)NS(=O)(=O)Oc2c(C(C)C)cccc2C(C)C)c(C(C)C)c1	PTQXTEKSNBVPQJ-UHFFFAOYSA-N
15664	CHEMBL2205807	Cc1ccc(-c2ccc(C)cn2)nc1	PTRATZCAGVBFIQ-UHFFFAOYSA-N
3169	CHEMBL151445	OCC(O)CN1CCN(c2ccccc2)CC1	PTVWPYVOOKLBCG-UHFFFAOYSA-N
65859	CHEMBL1288810	OC[C@@H](O)CN1CCN(c2ccccc2)CC1	PTVWPYVOOKLBCG-ZDUSSCGKSA-N
4921	CHEMBL2105825	CCCN(CCC)C(=O)C(CCC(=O)OCCCN1CCN(CCOC(=O)Cc2c(C)n(C(=O)c3ccc(Cl)cc3)c3ccc(OC)cc23)CC1)NC(=O)c1ccccc1	PTXGHCGBYMQQIG-UHFFFAOYSA-N
65373	CHEMBL368347	COc1cc(C[C@@H](CO)[C@H](CO)Cc2ccc(O)c(OC)c2)ccc1O	PUETUDUXMCLALY-HOTGVXAUSA-N
3025	CHEMBL1086	CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1	PUFQVTATUTYEAL-UHFFFAOYSA-N
72812793		COc1ccc(CC(=O)NC(N/C(=N/C#N)Nc2cccc3ncccc23)C(C)(C)C)cc1OC	PUHSRMSFDASMAE-UHFFFAOYSA-N
16131448	CHEMBL396460	CC(C)C[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)[C@H](CO)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccccc1)[C@@H](C)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)O	PULGYDLMFSFVBL-SMFNREODSA-N
11560787	CHEMBL1224151	COc1cc(/C=C2\CCCN([C@@H](C)c3ccc(F)cc3)C2=O)ccc1-n1cnc(C)c1	PUOAETJYKQITMO-LANLRWRYSA-N
115067	CHEMBL274739	OCc1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1	PUQSUZTXKPLAPR-UJPOAAIJSA-N
16220172	CHEMBL2010601	CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O	PURKAOJPTOLRMP-UHFFFAOYSA-N
122382603		NCCCCCC(O)(P(=O)([O-])O)P(=O)(O)O	PUUSSSIBPPTKTP-UHFFFAOYSA-M
2581	CHEMBL1316	CC(C(=O)O)c1ccc2c(c1)[nH]c1ccc(Cl)cc12	PUXBGTOOZJQSKH-UHFFFAOYSA-N
7176	CHEMBL1985617	CC(C)COC(=O)c1ccc(N)cc1	PUYOAVGNCWPANW-UHFFFAOYSA-N
123868	CHEMBL2104708	C[N+](C)(C)NCCC(=O)[O-]	PVBQYTCFVWZSJK-UHFFFAOYSA-N
123805	CHEMBL3545347	CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CC(=O)O)C(C)C)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N1CCC[C@H]1C(=O)O	PVHLMTREZMEJCG-GDTLVBQBSA-N
4507	CHEMBL3195219	CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1	PVHUJELLJLJGLN-UHFFFAOYSA-N
42636897	CHEMBL449575	O[C@@H]1[C@H](O)[C@@H](CCl)O[C@H]1n1cnc2c(NC3CC4CCC3C4)ncnc21	PVJGDYDNVNCGBT-STHLEMNDSA-N
65906	CHEMBL94454	CN(c1nccc(=O)[nH]1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1	PVLJETXTTWAYEW-UHFFFAOYSA-N
938	CHEMBL573	O=C(O)c1cccnc1	PVNIIMVLHYAWGP-UHFFFAOYSA-N
5284514	CHEMBL1224	Cc1ccc(/C(=C\CN2CCCC2)c2cccc(/C=C/C(=O)O)n2)cc1	PWACSDKDOHSSQD-IUTFFREVSA-N
45480555		Cc1cc(O)c(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)[O-])=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)cn1	PWAUCHMQEXVFJR-PMAPCBKXSA-M
5483079		C/C(=N\NC(=N)N)c1cc(NC(=O)CCCCCCCCC(=O)Nc2cc(/C(C)=N/NC(=N)N)cc(/C(C)=N/NC(=N)N)c2)cc(/C(C)=N/NC(=N)N)c1	PWDYHMBTPGXCSN-VCBMUGGBSA-N
100472	CHEMBL1489662	O=C(Cc1ccc(-c2ccccc2)cc1)Nc1ccccn1	PWHROYKAGRUWDQ-UHFFFAOYSA-N
12035	CHEMBL600	CC(=O)N[C@@H](CS)C(=O)O	PWKSKIMOESPYIA-BYPYZUCNSA-N
65947	CHEMBL422648	Cc1oc(=O)oc1CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)c2n3C(C)S2)CC1	PWNMXPDKBYZCOO-UHFFFAOYSA-N
71777	CHEMBL1364906	O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(OC(F)(F)C(F)C(F)(F)F)cc1Cl	PWPJGUXAGUPAHP-UHFFFAOYSA-N
56962369	CHEMBL3356433	Cc1c[nH]c2ncnc(N3CCC(CN)(C(=O)Nc4cccc(OC(=O)N(C)C)c4)CC3)c12	PWPNYABQEOGNNC-UHFFFAOYSA-N
3037235	CHEMBL2107405	Cc1ccnc2c1CCCC2C(N)=S	PWPWEYFVLITGNU-UHFFFAOYSA-N
176407	CHEMBL113142	Nc1nc(NCCc2ccc(O)cc2)nc2nc(-c3ccco3)nn12	PWTBZOIUWZOPFT-UHFFFAOYSA-N
77993	CHEMBL1510	CN1CCC[C@@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12	PWVXXGRKLHYWKM-LJQANCHMSA-N
